C1903TS003_1 C1903TS003_2 C1903TS003_3 C1903TS044_1 C1903TS066_1 C1903TS067_1 C1903TS067_2 C1903TS067_3 C1903TS067_4 C1903TS067_5 C1903TS073_1 C1903TS073_2 C1903TS073_3 C1903TS073_4 C1903TS073_5 C1903TS087_1 C1903TS087_2 C1903TS087_3 C1903TS102_1 C1903TS103_1 C1903TS103_2 C1903TS123_1 C1903TS123_2 C1903TS123_3 C1903TS123_4 C1903TS123_5 C1903TS131_1 C1903TS131_2 C1903TS131_3 C1903TS131_4 C1903TS131_5 C1903TS152_1 C1903TS152_2 C1903TS152_3 C1903TS152_4 C1903TS152_5 C1903TS156_1 C1903TS156_2 C1903TS156_3 C1903TS156_4 C1903TS156_5 C1903TS158_1 C1903TS158_2 C1903TS158_3 C1903TS158_4 C1903TS158_5 C1903TS182_1 C1903TS182_2 C1903TS182_3 C1903TS182_4 C1903TS182_5 C1903TS196_1 C1903TS200_1 C1903TS210_1 C1903TS210_2 C1903TS210_3 C1903TS210_4 C1903TS210_5 C1903TS211_1 C1903TS211_2 C1903TS211_3 C1903TS211_4 C1903TS211_5 C1903TS213_1 C1903TS213_2 C1903TS213_3 C1903TS213_4 C1903TS213_5 C1903TS215_1 C1903TS215_2 C1903TS215_3 C1903TS215_4 C1903TS215_5 C1903TS228_1 C1903TS230_1 C1903TS230_2 C1903TS230_3 C1903TS230_4 C1903TS230_5 C1903TS240_1 C1903TS240_2 C1903TS240_3 C1903TS240_4 C1903TS240_5 C1903TS247_1 C1903TS247_2 C1903TS247_3 C1903TS247_4 C1903TS247_5 C1903TS258_1 C1903TS258_2 C1903TS258_3 C1903TS258_4 C1903TS258_5 C1903TS270_1 C1903TS273_1 C1903TS273_2 C1903TS273_3 C1903TS273_4 C1903TS273_5 C1903TS278_1 C1903TS278_2 C1903TS278_3 C1903TS278_4 C1903TS278_5 C1903TS299_1 C1903TS299_2 C1903TS299_3 C1903TS299_4 C1903TS299_5 C1903TS301_1 C1903TS309_1 C1903TS309_2 C1903TS309_3 C1903TS309_4 C1903TS309_5 C1903TS347_1 C1903TS359_1 C1903TS369_1 C1903TS369_2 C1903TS369_3 C1903TS369_4 C1903TS369_5 C1903TS389_1 C1903TS389_2 C1903TS389_3 C1903TS389_4 C1903TS389_5 C1903TS401_1 C1903TS404_1 C1903TS404_2 C1903TS404_3 C1903TS404_4 C1903TS404_5 C1903TS405_1 C1903TS405_2 C1903TS405_3 C1903TS405_4 C1903TS405_5 C1903TS413_1 C1903TS413_2 C1903TS413_3 C1903TS413_4 C1903TS413_5 C1903TS414_1 C1903TS414_2 C1903TS414_3 C1903TS414_4 C1903TS414_5 C1903TS438_1 C1903TS438_2 C1903TS438_3 C1903TS438_4 C1903TS438_5
0.246508 0.224224 0.246538 0.376117 0.299352 0.262533 0.262533 0.28016 0.282986 0.227678 0.275019 0.300055 0.269771 0.271156 0.282234 0.364161 0.367168 0.359344 0.268984 0.26226 0.268984 0.315384 0.310822 0.294097 0.274494 0.274494 0.385086 0.390704 0.381243 0.392917 0.388973 0.364379 0.368426 0.341452 0.292506 0.288224 0.348992 0.357776 0.344032 0.343089 0.33988 0.284565 0.138005 0.288752 0.287321 0.152255 0.319349 0.204345 0.323519 0.207854 0.313636 0.366677 0.248476 0.377226 1 0.419146 0.352092 0.369049 0.362385 0.25637 0.296489 0.279773 0.291878 0.376083 0.37509 0.37055 0.37176 0.376783 0.348476 0.349795 0.348635 0.349956 0.344479 0.374353 0.310204 0.32804 0.313968 0.321381 0.329865 0.367743 0.360289 0.377426 0.371685 0.382772 0.347984 0.359516 0.326429 0.334654 0.323923 0.274786 0.27799 0.272089 0.272443 0.261297 0.339961 0.290282 0.289518 0.292884 0.196496 0.172749 0.344243 0.343717 0.364687 0.381724 0.348809 0.344243 0.343717 0.364687 0.381724 0.348809 0.376117 0.351173 0.342109 0.364345 0.357036 0.340079 0.258393 0.368 0.345002 0.352345 0.297403 0.349248 0.352891 0.317655 0.335714 0.210186 0.285465 0.28547 0.325841 0.313722 0.324868 0.316159 0.307464 0.316937 0.35194 0.345101 0.369116 0.347991 0.34908 0.369812 0.358402 0.369619 0.348241 0.365576 0.346717 0.354355 0.358257 0.360637 0.363379 0.361799 0.359973 0.349346 0.357115 0.351332
0.272533 0.246903 0.268306 0.447967 0.323468 0.289208 0.289208 0.304617 0.307107 0.247105 0.312972 0.316532 0.288854 0.31179 0.313511 0.463311 0.444921 0.455907 0.289496 0.294456 0.289496 0.354477 0.347581 0.356671 0.314524 0.314524 0.438799 0.439074 0.445076 0.446668 0.446752 0.43293 0.453977 0.403566 0.342576 0.319115 0.41423 0.426504 0.416623 0.425831 0.412777 0.314043 0.163344 0.319524 0.318486 0.18455 0.354291 0.2231 0.359981 0.230453 0.350251 0.460612 0.27578 0.545025 0.449798 1 0.384364 0.390457 0.429997 0.297502 0.33851 0.315364 0.338058 0.441774 0.437824 0.438056 0.444067 0.44265 0.410544 0.405811 0.383449 0.405772 0.39496 0.434715 0.330823 0.359324 0.339688 0.351677 0.352434 0.429057 0.427683 0.435267 0.435333 0.440225 0.405091 0.397273 0.384511 0.392512 0.376823 0.2989 0.310302 0.290952 0.309005 0.307769 0.383553 0.338686 0.339371 0.337476 0.202599 0.198146 0.431436 0.435158 0.491476 0.480862 0.437513 0.431436 0.435158 0.491476 0.480862 0.437513 0.447967 0.39612 0.395325 0.411222 0.409792 0.372009 0.301127 0.442046 0.420959 0.427133 0.344098 0.429011 0.431965 0.364689 0.374179 0.221316 0.312293 0.310539 0.379025 0.341116 0.35053 0.344922 0.33895 0.344322 0.384268 0.372452 0.390457 0.380013 0.420227 0.447242 0.437815 0.44809 0.429036 0.444862 0.419057 0.430711 0.453684 0.451225 0.432021 0.414255 0.415653 0.41473 0.421761 0.409543
0.248567 0.240576 0.242271 0.379523 0.290201 0.278221 0.278221 0.298975 0.300037 0.239501 0.296169 0.286773 0.275489 0.284286 0.293056 0.376392 0.376773 0.383599 0.262956 0.280231 0.262956 0.306798 0.319919 0.333852 0.291128 0.291128 0.375476 0.371405 0.379047 0.373516 0.381034 0.394956 0.399074 0.346012 0.315567 0.289592 0.390831 0.384075 0.383879 0.37843 0.384522 0.277891 0.1466 0.290604 0.291258 0.157441 0.338342 0.204428 0.338129 0.205401 0.33155 0.368221 0.246953 0.375693 0.366398 0.366528 1 0.414193 0.394783 0.285075 0.317424 0.308102 0.320429 0.37767 0.374964 0.377981 0.377703 0.37845 0.36269 0.364716 0.363868 0.357282 0.348659 0.373541 0.310957 0.3304 0.335234 0.323481 0.309757 0.368153 0.37074 0.363981 0.367936 0.3675 0.343541 0.342957 0.337054 0.337442 0.329525 0.279797 0.286202 0.273466 0.275463 0.276719 0.361203 0.317904 0.32665 0.320838 0.196763 0.18225 0.351431 0.361251 0.370896 0.371791 0.36191 0.351431 0.361251 0.370896 0.371791 0.36191 0.379523 0.366695 0.342675 0.373445 0.353902 0.331136 0.287052 0.353241 0.381165 0.368541 0.324655 0.390668 0.377955 0.345949 0.333503 0.207447 0.289165 0.276518 0.373321 0.329363 0.326907 0.330182 0.330534 0.332057 0.999647 0.412764 0.414261 0.771731 0.469957 0.403506 0.389006 0.39093 0.39042 0.403715 0.395933 0.383041 0.400272 0.394553 0.375452 0.362577 0.351641 0.3571 0.354483 0.351929
0.256994 0.244191 0.258458 0.380665 0.300415 0.276167 0.276167 0.298019 0.298926 0.243181 0.285873 0.298128 0.281518 0.274906 0.293327 0.361885 0.373001 0.363955 0.272791 0.276779 0.272791 0.317077 0.313864 0.309934 0.282789 0.282789 0.389654 0.389164 0.391562 0.39326 0.389417 0.386004 0.39279 0.335179 0.310444 0.284548 0.358901 0.366065 0.360339 0.360791 0.357296 0.274495 0.148749 0.30946 0.310767 0.150828 0.336124 0.208844 0.334932 0.197134 0.319476 0.347728 0.261555 0.368902 0.373113 0.365561 0.41083 1 0.376225 0.278158 0.320666 0.303508 0.311296 0.378308 0.386114 0.38073 0.381933 0.382279 0.355787 0.361486 0.354013 0.361257 0.353868 0.38046 0.306907 0.337285 0.328742 0.328943 0.33563 0.364494 0.358788 0.371813 0.371845 0.37375 0.346378 0.342839 0.344087 0.328444 0.330083 0.27743 0.273933 0.261566 0.275065 0.265136 0.35926 0.31005 0.312808 0.312194 0.183836 0.172206 0.345924 0.353645 0.359465 0.362685 0.349851 0.345924 0.353645 0.359465 0.362685 0.349851 0.380665 0.353789 0.341115 0.372346 0.351436 0.330996 0.278471 0.351396 0.368988 0.361234 0.331573 0.366685 0.358978 0.332095 0.331396 0.209389 0.276962 0.297442 0.340229 0.32752 0.331064 0.324758 0.333915 0.327148 0.41083 0.385589 0.999932 0.394864 0.386269 0.406907 0.38216 0.387358 0.384694 0.388552 0.378283 0.396693 0.376424 0.395312 0.373718 0.354515 0.355459 0.347568 0.358454 0.350341
0.312307 0.296452 0.301076 0.49019 0.385908 0.329734 0.329734 0.357714 0.361468 0.301151 0.369175 0.363461 0.358203 0.340295 0.369455 0.50641 0.511766 0.500946 0.340743 0.355399 0.340743 0.407053 0.40661 0.414058 0.366878 0.366878 0.493476 0.491223 0.491532 0.494446 0.496926 0.50291 0.511181 0.44238 0.37833 0.359542 0.493415 0.487953 0.487754 0.498652 0.49044 0.357494 0.171994 0.368284 0.36208 0.192343 0.41881 0.246135 0.418254 0.251951 0.406403 0.486116 0.302876 0.469716 0.438806 0.479189 0.464875 0.450105 1 0.354435 0.398939 0.367868 0.377313 0.484287 0.478586 0.486525 0.483896 0.481119 0.442309 0.460209 0.44081 0.449857 0.433432 0.481734 0.38566 0.40566 0.404567 0.392333 0.405018 0.493567 0.501618 0.505163 0.503192 0.503285 0.446541 0.447016 0.430564 0.431803 0.429639 0.365034 0.361814 0.347367 0.364052 0.362593 0.462313 0.378529 0.382079 0.381171 0.235843 0.228342 0.460189 0.475508 0.487491 0.488014 0.484984 0.460189 0.475508 0.487491 0.488014 0.484984 0.49019 0.455643 0.433627 0.46386 0.459047 0.423221 0.349788 0.452529 0.502647 0.495481 0.408458 0.503994 0.498768 0.432577 0.436563 0.248211 0.359962 0.350218 0.462163 0.435857 0.436727 0.433535 0.438989 0.43542 0.464875 0.42282 0.450032 0.469912 0.520282 0.497596 0.499501 0.506025 0.507127 0.503627 0.50391 0.504022 0.528656 0.516226 0.524175 0.469209 0.466023 0.465917 0.474241 0.466813
0.271964 0.253046 0.256228 0.332891 0.27947 0.285015 0.285015 0.29606 0.300961 0.272803 0.281229 0.278735 0.275613 0.273365 0.277196 0.320661 0.315679 0.331721 0.282438 0.296319 0.282438 0.298716 0.325 0.294161 0.297475 0.297475 0.325595 0.320164 0.328764 0.326612 0.325224 0.336955 0.342937 0.322194 0.296083 0.273965 0.318569 0.316884 0.316585 0.315645 0.314638 0.285324 0.163081 0.273138 0.290511 0.18094 0.314984 0.212177 0.317192 0.219297 0.308381 0.320654 0.231779 0.319492 0.29982 0.312325 0.31202 0.30259 0.328433 1 0.30054 0.289068 0.292925 0.33158 0.326659 0.333842 0.327158 0.326187 0.305062 0.306389 0.315809 0.312805 0.302846 0.326424 0.287462 0.308445 0.302817 0.315476 0.297541 0.317689 0.32555 0.317338 0.319869 0.32515 0.324128 0.316131 0.316299 0.317932 0.314143 0.285407 0.294645 0.283445 0.296252 0.29879 0.316572 0.289279 0.29358 0.292677 0.209286 0.198878 0.306671 0.320674 0.314695 0.317949 0.317477 0.306671 0.320674 0.314695 0.317949 0.317477 0.332891 0.327527 0.301923 0.315054 0.31672 0.297465 0.292529 0.312633 0.330393 0.331488 0.315613 0.337077 0.332344 0.309716 0.304874 0.235619 0.263221 0.271612 0.304022 0.320718 0.315989 0.320192 0.31536 0.319116 0.31202 0.301515 0.302657 0.310383 0.325886 0.339512 0.334562 0.335932 0.334907 0.339667 0.320088 0.323175 0.335863 0.333263 0.326055 0.332521 0.328523 0.325554 0.328779 0.329756
0.233443 0.229713 0.240636 0.334942 0.274101 0.243054 0.243054 0.25281 0.255932 0.217353 0.267029 0.270338 0.263771 0.26736 0.273436 0.319729 0.319508 0.325223 0.263425 0.264559 0.263425 0.283496 0.304964 0.284594 0.277533 0.277533 0.325321 0.321654 0.325936 0.326632 0.329631 0.328456 0.337217 0.312092 0.402934 0.262282 0.313521 0.325823 0.311509 0.321559 0.30878 0.272514 0.155531 0.279114 0.276346 0.161583 0.298901 0.191025 0.292501 0.195452 0.287654 0.309717 0.227538 0.319976 0.306797 0.312613 0.310974 0.323339 0.333573 0.273069 1 0.393205 0.410605 0.331947 0.332425 0.330712 0.335242 0.330517 0.315394 0.318341 0.307605 0.312316 0.306341 0.328831 0.291533 0.317784 0.302005 0.302369 0.297253 0.320214 0.31548 0.320697 0.323793 0.316861 0.313435 0.309152 0.311966 0.306245 0.305099 0.300852 0.270913 0.277675 0.283003 0.275714 0.312655 0.409056 0.412263 0.417321 0.192602 0.181696 0.312864 0.310897 0.313233 0.316277 0.305118 0.312864 0.310897 0.313233 0.316277 0.305118 0.334942 0.309732 0.290866 0.306336 0.310807 0.292009 0.265859 0.311373 0.332238 0.332229 0.301069 0.332332 0.324903 0.290106 0.293491 0.215286 0.259329 0.27181 0.301326 0.305947 0.30554 0.305252 0.306251 0.304492 0.31087 0.299605 0.323407 0.313447 0.330123 0.329863 0.328242 0.331016 0.333193 0.339436 0.346326 0.330634 0.318467 0.339732 0.326485 0.321801 0.326721 0.328478 0.32955 0.328812
0.223333 0.221934 0.220398 0.294942 0.257579 0.242043 0.242043 0.23743 0.238758 0.21864 0.234431 0.246366 0.241377 0.240021 0.25048 0.297667 0.299878 0.298588 0.242036 0.257137 0.242036 0.266972 0.270002 0.263156 0.263983 0.263983 0.306988 0.304561 0.304659 0.299642 0.308537 0.304225 0.318128 0.297816 0.552258 0.251025 0.282375 0.287509 0.282192 0.288987 0.279584 0.238553 0.145743 0.259008 0.263783 0.155694 0.272794 0.177295 0.276375 0.178597 0.268273 0.293278 0.223658 0.282243 0.274626 0.284075 0.288578 0.289659 0.302659 0.247453 0.38491 1 0.561683 0.289474 0.292446 0.291597 0.289576 0.291357 0.283458 0.28316 0.274169 0.279722 0.266877 0.289623 0.26654 0.289558 0.283429 0.283227 0.284576 0.290324 0.29392 0.295907 0.295292 0.293933 0.293662 0.286022 0.282516 0.291921 0.270996 0.298186 0.264203 0.247934 0.25825 0.263364 0.29827 0.551017 0.581405 0.589793 0.180418 0.181827 0.292632 0.290962 0.295076 0.293679 0.287432 0.292632 0.290962 0.295076 0.293679 0.287432 0.294942 0.292468 0.268367 0.280126 0.285121 0.274559 0.254013 0.28411 0.305708 0.306135 0.277827 0.306787 0.296879 0.266431 0.269855 0.211116 0.245891 0.246481 0.278103 0.293598 0.284257 0.293432 0.282672 0.293436 0.288473 0.280151 0.289591 0.288773 0.300274 0.306922 0.313051 0.301697 0.312997 0.317862 0.302136 0.303837 0.300424 0.300942 0.296389 0.292483 0.299522 0.296929 0.304137 0.306164
0.219506 0.227982 0.23628 0.303919 0.255383 0.244784 0.244784 0.244976 0.24736 0.213005 0.250586 0.252607 0.248498 0.254536 0.260259 0.307737 0.314124 0.315565 0.247928 0.258647 0.247928 0.267896 0.285065 0.270307 0.267821 0.267821 0.316008 0.3196 0.315572 0.313962 0.31861 0.307391 0.324414 0.301636 0.775172 0.250378 0.293897 0.299926 0.290439 0.301403 0.292843 0.24937 0.147436 0.26358 0.268102 0.163745 0.278432 0.189349 0.283023 0.196765 0.270026 0.297544 0.226305 0.300149 0.289982 0.304409 0.301909 0.297718 0.31197 0.257503 0.400803 0.565413 1 0.304636 0.303283 0.30603 0.30401 0.30347 0.299186 0.301066 0.286164 0.293139 0.270119 0.296544 0.276859 0.306756 0.286599 0.294447 0.283059 0.299616 0.299619 0.29566 0.302882 0.294636 0.306584 0.292715 0.293178 0.296894 0.287529 0.311438 0.266154 0.255835 0.264241 0.266798 0.298704 0.866858 0.818491 0.811776 0.182307 0.173593 0.296591 0.297124 0.29609 0.304366 0.294658 0.296591 0.297124 0.29609 0.304366 0.294658 0.303919 0.297283 0.282064 0.28108 0.290976 0.276615 0.257688 0.2916 0.325778 0.316009 0.282722 0.315958 0.318948 0.277229 0.276578 0.211927 0.237609 0.25368 0.285323 0.29567 0.292303 0.294718 0.291172 0.294789 0.301807 0.290987 0.297733 0.299041 0.307061 0.314293 0.313588 0.307353 0.317342 0.318746 0.319065 0.310329 0.308487 0.312462 0.306797 0.303679 0.308486 0.309719 0.313959 0.320101
0.279656 0.246069 0.264009 0.843055 0.327155 0.289152 0.289152 0.315294 0.318593 0.238274 0.31522 0.317357 0.309265 0.300076 0.338532 0.44176 0.437956 0.441165 0.298704 0.291686 0.298704 0.359538 0.351415 0.349702 0.307075 0.307075 0.423642 0.428204 0.421812 0.425838 0.429052 0.439218 0.443468 0.393846 0.341928 0.318565 0.413173 0.417776 0.410807 0.414971 0.411608 0.309642 0.159034 0.319997 0.321269 0.183297 0.357945 0.217549 0.355583 0.222308 0.34526 0.419612 0.267744 0.431579 0.407921 0.44004 0.398602 0.40146 0.426194 0.315423 0.343635 0.32822 0.33969 1 0.82872 0.833154 0.837559 0.834464 0.519916 0.467682 0.497957 0.506609 0.4929 0.797131 0.34002 0.362144 0.358293 0.347079 0.352857 0.421881 0.416626 0.413065 0.408761 0.416138 0.389031 0.389893 0.36899 0.386753 0.368541 0.313987 0.310414 0.295942 0.314497 0.308825 0.403733 0.340517 0.343071 0.341167 0.220175 0.197979 0.415119 0.419409 0.426966 0.4229 0.424591 0.415119 0.419409 0.426966 0.4229 0.424591 0.843055 0.398802 0.363089 0.390039 0.404021 0.361683 0.306258 0.413739 0.408934 0.410402 0.344794 0.415945 0.406808 0.367545 0.369875 0.224518 0.312832 0.307268 0.390375 0.354758 0.361417 0.36086 0.353065 0.358928 0.398602 0.382957 0.401528 0.393201 0.431197 0.425709 0.426887 0.43565 0.425365 0.437675 0.421937 0.41972 0.425484 0.436157 0.429094 0.403837 0.408811 0.40066 0.408637 0.406167
0.273767 0.247838 0.263159 0.83578 0.327563 0.29213 0.29213 0.315988 0.319437 0.240561 0.312131 0.316922 0.304088 0.298499 0.336862 0.431884 0.429766 0.432434 0.297455 0.28745 0.297455 0.355463 0.344891 0.34633 0.302433 0.302433 0.419389 0.422774 0.423152 0.420937 0.423918 0.433451 0.43964 0.387895 0.335526 0.314501 0.411039 0.413922 0.405945 0.414396 0.40628 0.304696 0.155346 0.321438 0.321102 0.178696 0.357648 0.216204 0.35783 0.227756 0.343754 0.419597 0.264033 0.421806 0.402514 0.435382 0.396073 0.411498 0.423478 0.314702 0.344251 0.325979 0.335736 0.828747 1 0.820848 0.835028 0.825561 0.517193 0.466582 0.494051 0.496467 0.494483 0.784577 0.337156 0.361451 0.35608 0.352583 0.350256 0.417342 0.410765 0.408897 0.405786 0.412335 0.393912 0.394162 0.366126 0.381665 0.368505 0.315666 0.311875 0.290761 0.311687 0.305649 0.397745 0.334215 0.33563 0.33339 0.221023 0.204877 0.408997 0.414614 0.418278 0.419389 0.419818 0.408997 0.414614 0.418278 0.419389 0.419818 0.83578 0.391519 0.365091 0.396445 0.403913 0.359408 0.303408 0.409908 0.408404 0.407502 0.343176 0.414265 0.405788 0.365166 0.375585 0.226107 0.308921 0.307359 0.388217 0.35033 0.359743 0.355167 0.349943 0.353501 0.396073 0.379067 0.411566 0.391345 0.425259 0.420073 0.422775 0.433171 0.420283 0.433346 0.421164 0.415114 0.420899 0.430115 0.426336 0.403278 0.404324 0.401591 0.410668 0.406302
0.275371 0.245887 0.260558 0.841501 0.326931 0.292233 0.292233 0.30861 0.31306 0.244942 0.315933 0.320562 0.31208 0.300164 0.331132 0.447177 0.436812 0.439473 0.301453 0.295592 0.301453 0.358445 0.353772 0.351908 0.307877 0.307877 0.425588 0.430766 0.427754 0.426938 0.428877 0.442141 0.44908 0.392263 0.337601 0.320678 0.418709 0.423983 0.416022 0.421744 0.413816 0.312266 0.157568 0.323589 0.32233 0.184594 0.35887 0.221054 0.360583 0.225534 0.345034 0.426422 0.267917 0.43075 0.407741 0.442208 0.397622 0.410615 0.431932 0.31926 0.344772 0.330024 0.33955 0.83537 0.823356 1 0.8396 0.82759 0.523426 0.471693 0.490333 0.501521 0.489623 0.793887 0.341757 0.366367 0.361824 0.350669 0.356855 0.427229 0.421297 0.4175 0.413936 0.420847 0.394739 0.392374 0.371172 0.385341 0.366337 0.315861 0.315176 0.296504 0.317817 0.310409 0.405928 0.340808 0.342798 0.340531 0.222324 0.202224 0.41938 0.422621 0.432871 0.429873 0.423276 0.41938 0.422621 0.432871 0.429873 0.423276 0.841501 0.404609 0.361571 0.395905 0.404054 0.366389 0.306582 0.415448 0.413371 0.412133 0.354879 0.418612 0.407972 0.37185 0.380703 0.227469 0.31284 0.312657 0.394478 0.353802 0.363736 0.359945 0.35453 0.356779 0.397622 0.384142 0.410682 0.396537 0.434419 0.432785 0.424597 0.439052 0.421574 0.442981 0.420885 0.418414 0.424948 0.432192 0.431559 0.40569 0.41021 0.402785 0.410206 0.412997
0.276016 0.249499 0.267726 0.840371 0.323418 0.289627 0.289627 0.311362 0.314947 0.240798 0.313001 0.319052 0.311845 0.303594 0.334786 0.444091 0.43994 0.43734 0.298514 0.294273 0.298514 0.357511 0.354218 0.352353 0.306904 0.306904 0.42412 0.427937 0.429352 0.427942 0.43106 0.434766 0.44169 0.393226 0.33624 0.315213 0.415592 0.420678 0.411734 0.414624 0.409716 0.311509 0.159508 0.322929 0.323104 0.183099 0.357125 0.220402 0.357842 0.227076 0.344119 0.425815 0.270035 0.4316 0.404631 0.444771 0.398644 0.411083 0.430742 0.315534 0.349304 0.326681 0.339454 0.840176 0.838887 0.839488 1 0.834272 0.518144 0.465676 0.485835 0.501768 0.48607 0.796331 0.340537 0.360668 0.358233 0.349818 0.354459 0.423047 0.418454 0.417853 0.417772 0.419634 0.391611 0.389035 0.373534 0.386743 0.370422 0.317133 0.311373 0.297218 0.31225 0.314298 0.400534 0.34047 0.34137 0.341561 0.222821 0.201898 0.42025 0.420828 0.430426 0.432195 0.423324 0.42025 0.420828 0.430426 0.432195 0.423324 0.840371 0.396032 0.363925 0.394314 0.409314 0.363215 0.306149 0.416518 0.4125 0.407106 0.347297 0.419041 0.406065 0.37225 0.375323 0.225462 0.308944 0.307466 0.391813 0.351145 0.361631 0.355272 0.353152 0.355171 0.398644 0.384218 0.41115 0.393866 0.429319 0.426414 0.425639 0.438269 0.420398 0.437934 0.420781 0.414057 0.425038 0.434242 0.431848 0.405345 0.411457 0.405885 0.411328 0.409679
0.275761 0.251365 0.266775 0.831131 0.318826 0.289297 0.289297 0.313797 0.317418 0.242039 0.316337 0.316922 0.307691 0.305993 0.333703 0.442924 0.440061 0.44029 0.29984 0.290998 0.29984 0.356446 0.349824 0.3489 0.305642 0.305642 0.428749 0.432921 0.428749 0.429633 0.430212 0.439712 0.446486 0.395561 0.335308 0.315038 0.411742 0.418746 0.409024 0.416416 0.408149 0.304422 0.15359 0.321647 0.325128 0.181825 0.360736 0.218818 0.359018 0.228745 0.347358 0.422979 0.266727 0.427863 0.408136 0.443195 0.400236 0.406519 0.426307 0.31083 0.344399 0.328467 0.340185 0.835775 0.827099 0.827289 0.83151 1 0.517642 0.464543 0.481347 0.495634 0.48758 0.78471 0.33652 0.361433 0.354524 0.348185 0.356919 0.416278 0.415516 0.415031 0.411194 0.41756 0.388547 0.385401 0.37106 0.386727 0.365894 0.309714 0.314047 0.294211 0.313672 0.30639 0.405552 0.338718 0.340155 0.336128 0.215663 0.201084 0.411777 0.418171 0.425324 0.427233 0.420952 0.411777 0.418171 0.425324 0.427233 0.420952 0.831131 0.39396 0.368415 0.39705 0.403146 0.36401 0.30197 0.415352 0.412199 0.411617 0.346874 0.417379 0.407441 0.367829 0.374976 0.223795 0.311653 0.31081 0.391716 0.352201 0.358961 0.356489 0.349389 0.354574 0.400236 0.382357 0.406586 0.397125 0.429777 0.428465 0.422268 0.440812 0.423373 0.438762 0.421926 0.419543 0.422029 0.429954 0.426869 0.403124 0.409446 0.404544 0.409169 0.409672
0.252327 0.242075 0.257417 0.494884 0.291071 0.276158 0.276158 0.303837 0.302792 0.247141 0.289669 0.294782 0.284524 0.286144 0.300909 0.386901 0.384501 0.38685 0.277218 0.279742 0.277218 0.31352 0.316535 0.310151 0.29202 0.29202 0.374973 0.374978 0.380944 0.380043 0.371619 0.37222 0.380374 0.342097 0.321574 0.294343 0.369618 0.371796 0.366248 0.365901 0.364448 0.274556 0.15199 0.291955 0.289461 0.168698 0.323531 0.213321 0.325879 0.233274 0.310913 0.367837 0.257457 0.38494 0.354893 0.397565 0.367004 0.353582 0.381007 0.281341 0.324906 0.298431 0.317919 0.494207 0.494003 0.49551 0.491884 0.49266 1 0.491468 0.465185 0.543797 0.486398 0.481155 0.30102 0.314816 0.318951 0.328716 0.317312 0.36878 0.368451 0.361943 0.363003 0.368867 0.349102 0.344396 0.331153 0.336274 0.341102 0.281413 0.292905 0.277759 0.277995 0.284188 0.350862 0.316436 0.314568 0.313665 0.197166 0.18237 0.363227 0.35511 0.36791 0.373851 0.361391 0.363227 0.35511 0.36791 0.373851 0.361391 0.494884 0.348393 0.343383 0.356631 0.350343 0.330059 0.278281 0.353372 0.363452 0.361951 0.312124 0.364102 0.34981 0.327713 0.3356 0.21795 0.291134 0.281666 0.341835 0.331125 0.329304 0.328528 0.31851 0.329664 0.3669 0.339272 0.353582 0.358832 0.374563 0.37657 0.375364 0.377018 0.370362 0.378008 0.377665 0.368077 0.377142 0.374255 0.364921 0.361317 0.353063 0.355433 0.365568 0.355573
0.249769 0.245354 0.25099 0.452448 0.302909 0.27866 0.27866 0.293306 0.295194 0.234396 0.30522 0.291813 0.29115 0.286953 0.309531 0.383123 0.382689 0.383852 0.271836 0.284809 0.271836 0.32764 0.311705 0.324923 0.288919 0.288919 0.368863 0.369273 0.376556 0.375855 0.377701 0.38215 0.393435 0.332634 0.320812 0.285521 0.366183 0.371173 0.363555 0.361058 0.357963 0.286192 0.15371 0.289769 0.299403 0.1713 0.333691 0.218873 0.335118 0.221668 0.322395 0.364839 0.264976 0.374117 0.360183 0.386334 0.35865 0.363588 0.387731 0.281507 0.32498 0.298203 0.318205 0.447857 0.442945 0.445968 0.444248 0.441267 0.489719 1 0.486993 0.492891 0.507243 0.445207 0.295071 0.326159 0.321799 0.314116 0.321191 0.368285 0.364755 0.371654 0.373483 0.376454 0.348353 0.342331 0.324163 0.32435 0.333612 0.280028 0.290678 0.282482 0.285592 0.287727 0.355177 0.316308 0.317237 0.315866 0.19723 0.186865 0.351757 0.351383 0.367454 0.377153 0.361515 0.351757 0.351383 0.367454 0.377153 0.361515 0.452448 0.339637 0.339748 0.352223 0.355863 0.325041 0.276898 0.35257 0.364132 0.364539 0.312793 0.364297 0.359233 0.340411 0.338075 0.208145 0.287672 0.282675 0.345401 0.318795 0.324545 0.320446 0.327612 0.319097 0.358801 0.353341 0.363522 0.355195 0.378445 0.38616 0.375504 0.369922 0.371032 0.387181 0.363628 0.368359 0.366702 0.37262 0.376403 0.353782 0.347636 0.347668 0.353492 0.348312
