C1901TS003_1 C1901TS003_2 C1901TS003_3 C1901TS044_1 C1901TS066_1 C1901TS067_1 C1901TS067_2 C1901TS067_3 C1901TS067_4 C1901TS067_5 C1901TS087_1 C1901TS087_2 C1901TS087_3 C1901TS102_1 C1901TS103_1 C1901TS123_1 C1901TS123_2 C1901TS123_3 C1901TS123_4 C1901TS123_5 C1901TS131_1 C1901TS131_2 C1901TS131_3 C1901TS131_4 C1901TS131_5 C1901TS152_1 C1901TS152_2 C1901TS152_3 C1901TS152_4 C1901TS152_5 C1901TS156_1 C1901TS156_2 C1901TS156_3 C1901TS156_4 C1901TS156_5 C1901TS158_1 C1901TS158_2 C1901TS158_3 C1901TS158_4 C1901TS158_5 C1901TS182_1 C1901TS182_2 C1901TS182_3 C1901TS182_4 C1901TS182_5 C1901TS196_1 C1901TS200_1 C1901TS210_1 C1901TS210_2 C1901TS210_3 C1901TS210_4 C1901TS210_5 C1901TS211_1 C1901TS211_2 C1901TS211_3 C1901TS211_4 C1901TS211_5 C1901TS213_1 C1901TS213_2 C1901TS213_3 C1901TS213_4 C1901TS213_5 C1901TS215_1 C1901TS215_2 C1901TS215_3 C1901TS215_4 C1901TS215_5 C1901TS228_1 C1901TS240_1 C1901TS240_2 C1901TS240_3 C1901TS240_4 C1901TS240_5 C1901TS247_1 C1901TS247_2 C1901TS247_3 C1901TS247_4 C1901TS247_5 C1901TS258_1 C1901TS258_2 C1901TS258_3 C1901TS258_4 C1901TS258_5 C1901TS273_1 C1901TS273_2 C1901TS273_3 C1901TS273_4 C1901TS273_5 C1901TS278_1 C1901TS278_2 C1901TS278_3 C1901TS278_4 C1901TS278_5 C1901TS299_1 C1901TS299_2 C1901TS299_3 C1901TS309_1 C1901TS309_2 C1901TS309_3 C1901TS309_4 C1901TS309_5 C1901TS347_1 C1901TS359_1 C1901TS369_1 C1901TS369_2 C1901TS369_3 C1901TS369_4 C1901TS369_5 C1901TS389_1 C1901TS389_2 C1901TS389_3 C1901TS389_4 C1901TS389_5 C1901TS401_1 C1901TS405_1 C1901TS405_2 C1901TS405_3 C1901TS405_4 C1901TS405_5 C1901TS413_1 C1901TS413_2 C1901TS413_3 C1901TS413_4 C1901TS413_5 C1901TS414_1 C1901TS414_2 C1901TS414_3 C1901TS414_4 C1901TS414_5 C1901TS438_1 C1901TS438_2 C1901TS438_3 C1901TS438_4 C1901TS438_5 C1901TS490_1
0.266221 0.258616 0.258382 0.283022 0.232304 0.254771 0.258318 0.239043 0.253143 0.236896 0.285499 0.284675 0.282793 0.130746 0.247979 0.258158 0.264633 0.270098 0.267726 0.267726 0.290446 0.280833 0.283795 0.284372 0.285783 0.279126 0.281088 0.283834 0.288334 0.284851 0.281672 0.286951 0.280906 0.283608 0.279009 0.254316 0.251906 0.256117 0.248722 0.255272 0.251004 0.233094 0.253479 0.230741 0.242784 0.264929 0.256386 0.275125 0.274715 0.267138 0.26665 0.271738 0.287415 0.270764 0.272955 0.26234 0.271014 0.281354 0.276802 0.279525 0.280494 0.279993 0.269221 0.268578 0.274812 0.263265 0.267519 0.275285 0.283147 0.29171 0.289601 0.288187 0.285418 0.270251 0.276445 0.2643 0.278196 0.274875 0.262158 0.272944 0.270063 0.25999 0.276292 0.280902 0.284142 0.278128 1 0.242682 0.254316 0.251906 0.256117 0.248722 0.255272 0.271482 0.275132 0.268574 0.278229 0.247709 0.270963 0.275812 0.272211 0.269988 0.28313 0.285743 0.280283 0.281186 0.281249 0.287352 0.25956 0.259639 0.264574 0.246445 0.268312 0.241624 0.274145 0.266717 0.271738 0.266996 0.267662 0.285302 0.267857 0.276641 0.268242 0.277939 0.290814 0.287101 0.292757 0.289435 0.292448 0.277309 0.277096 0.273909 0.275618 0.272613 0.259898
0.246797 0.257782 0.244697 0.258677 0.204615 0.245571 0.248153 0.226753 0.24745 0.225564 0.263053 0.265858 0.261726 0.121972 0.235846 0.235744 0.247267 0.235436 0.241201 0.241201 0.260207 0.26155 0.261936 0.260597 0.262652 0.258899 0.26187 0.262335 0.26204 0.258243 0.259488 0.262774 0.261293 0.26028 0.260207 0.235187 0.235382 0.231034 0.236994 0.229998 0.239491 0.217592 0.239973 0.215757 0.231443 0.254913 0.240736 0.248672 0.250773 0.256132 0.248155 0.251398 0.26316 0.256638 0.254432 0.242971 0.250857 0.257627 0.258014 0.25682 0.256793 0.258899 0.252317 0.260245 0.259028 0.253654 0.252672 0.256332 0.257059 0.264786 0.260985 0.262668 0.263989 0.253544 0.249791 0.253919 0.255705 0.253377 0.236261 0.252554 0.247635 0.236408 0.24664 0.260094 0.256488 0.252399 0.244136 1 0.235187 0.235382 0.231034 0.236994 0.229998 0.254087 0.255453 0.248407 0.253255 0.238487 0.249316 0.262123 0.256419 0.248212 0.252324 0.265829 0.262005 0.263815 0.261077 0.264006 0.245578 0.238458 0.251092 0.226421 0.245387 0.207608 0.246698 0.248128 0.251398 0.248607 0.248187 0.256256 0.248517 0.263823 0.261297 0.255849 0.258495 0.253753 0.266573 0.261156 0.266637 0.256227 0.257102 0.257603 0.255402 0.257232 0.233465
0.413799 0.40585 0.402736 0.419623 0.337699 0.367099 0.364268 0.344274 0.366503 0.338755 0.400307 0.409307 0.404342 0.202001 0.373709 0.492886 0.413939 0.492016 0.4089 0.4089 0.413706 0.417797 0.415914 0.414276 0.411683 0.388706 0.395204 0.42508 0.422004 0.397472 0.392923 0.396614 0.390087 0.392892 0.391455 1 0.501384 0.502221 0.45781 0.419095 0.379828 0.322144 0.380763 0.324401 0.36437 0.389194 0.372426 0.39707 0.405657 0.391609 0.386264 0.373932 0.421644 0.397356 0.3964 0.389076 0.394541 0.418755 0.419502 0.419937 0.419227 0.418878 0.389379 0.403466 0.401639 0.401326 0.405025 0.416009 0.415103 0.40941 0.408996 0.422738 0.41252 0.389796 0.388207 0.399651 0.397614 0.384784 0.358951 0.372674 0.37053 0.378443 0.378038 0.422533 0.396467 0.390179 0.382926 0.344653 1 0.501384 0.502221 0.45781 0.419095 0.396406 0.403077 0.411297 0.398067 0.337207 0.407081 0.40123 0.394966 0.400018 0.407361 0.420108 0.414562 0.40763 0.424047 0.423443 0.380141 0.410665 0.401046 0.349377 0.400271 0.335105 0.390922 0.386363 0.373932 0.382698 0.391069 0.396554 0.384749 0.397193 0.399827 0.386913 0.42417 0.431178 0.437843 0.4309 0.438214 0.395566 0.39236 0.398042 0.393101 0.387527 0.393424
0.407297 0.388799 0.395736 0.424789 0.343505 0.365133 0.364511 0.339254 0.359212 0.33414 0.415151 0.42977 0.416765 0.202575 0.365027 0.486696 0.420151 0.507159 0.427645 0.427645 0.421132 0.422583 0.425641 0.4219 0.425356 0.400254 0.414593 0.425151 0.42494 0.407356 0.395881 0.400647 0.387117 0.394535 0.393195 0.497638 1 0.523611 0.457011 0.415184 0.394846 0.319051 0.39541 0.314934 0.383098 0.402026 0.375479 0.39992 0.416805 0.389978 0.399095 0.386581 0.421912 0.389675 0.408374 0.381358 0.389878 0.421563 0.420237 0.42186 0.420868 0.422413 0.408726 0.404421 0.406817 0.399927 0.405892 0.415438 0.407009 0.42289 0.412018 0.430422 0.419853 0.397051 0.389076 0.398957 0.415577 0.400845 0.376714 0.390941 0.373188 0.380225 0.393183 0.430001 0.410162 0.403936 0.371661 0.338565 0.497638 1 0.523611 0.457011 0.415184 0.400673 0.403727 0.396836 0.405025 0.349108 0.40889 0.423065 0.404287 0.402413 0.404711 0.425813 0.428666 0.417784 0.429576 0.42475 0.391549 0.415181 0.40513 0.345343 0.410336 0.336612 0.397689 0.399187 0.386581 0.393664 0.400678 0.410736 0.385749 0.411957 0.410925 0.404146 0.440138 0.439243 0.450829 0.437866 0.438043 0.398085 0.391563 0.397862 0.391261 0.391407 0.39196
0.420307 0.40388 0.399875 0.434139 0.360278 0.362729 0.36131 0.339224 0.362456 0.333858 0.420488 0.438109 0.433485 0.207473 0.392751 0.506524 0.440241 0.538525 0.442088 0.442088 0.427886 0.433042 0.428897 0.433204 0.43227 0.411305 0.422604 0.440296 0.435879 0.424012 0.403448 0.403844 0.39803 0.401097 0.396256 0.508965 0.540382 1 0.494378 0.455355 0.402773 0.338128 0.403484 0.330886 0.391342 0.411819 0.38947 0.415688 0.431756 0.407921 0.406353 0.394197 0.42876 0.420079 0.423334 0.399288 0.408944 0.432922 0.434723 0.430928 0.43461 0.432568 0.406508 0.415866 0.416614 0.401751 0.414314 0.426439 0.415885 0.428793 0.427204 0.443585 0.431334 0.404556 0.410623 0.422117 0.427584 0.414097 0.39071 0.399128 0.386718 0.394894 0.402035 0.4408 0.421947 0.407406 0.400246 0.345154 0.508965 0.540382 1 0.494378 0.455355 0.410791 0.414052 0.413884 0.414166 0.358065 0.41519 0.426616 0.413518 0.421581 0.405398 0.432002 0.436417 0.431876 0.44194 0.439387 0.400207 0.439236 0.41863 0.363974 0.432937 0.343237 0.409647 0.406438 0.394197 0.400889 0.409082 0.420738 0.394078 0.424789 0.420113 0.411321 0.456889 0.464621 0.459216 0.459104 0.462086 0.409744 0.40553 0.409012 0.412908 0.404203 0.402834
0.439654 0.428971 0.443628 0.454266 0.381985 0.379087 0.377238 0.391624 0.378719 0.388766 0.451837 0.452871 0.435471 0.198654 0.391222 0.505607 0.451355 0.532013 0.455165 0.455165 0.458564 0.467901 0.459106 0.458212 0.462274 0.424316 0.437457 0.460613 0.47907 0.431758 0.432232 0.438891 0.43048 0.433707 0.431926 0.495227 0.497228 0.510672 1 0.443177 0.409064 0.367171 0.407608 0.362253 0.387809 0.436947 0.403365 0.431874 0.446107 0.429039 0.418342 0.415562 0.477875 0.435222 0.460834 0.43366 0.441157 0.454753 0.456477 0.454866 0.453498 0.45523 0.432157 0.43815 0.445424 0.429701 0.443433 0.450057 0.449907 0.462726 0.448641 0.471333 0.456032 0.433795 0.424596 0.44145 0.442658 0.442256 0.404068 0.418297 0.403238 0.408684 0.415586 0.457333 0.426143 0.425347 0.406875 0.379398 0.495227 0.497228 0.510672 1 0.443177 0.444885 0.446569 0.438338 0.438553 0.377648 0.445386 0.456014 0.439272 0.421535 0.44438 0.46354 0.456133 0.457332 0.463606 0.465226 0.423047 0.441946 0.444882 0.383681 0.444943 0.368711 0.431661 0.418446 0.415562 0.423264 0.430207 0.427335 0.413677 0.441135 0.432005 0.422769 0.467482 0.463779 0.468485 0.466667 0.469518 0.424424 0.425751 0.428333 0.429026 0.424519 0.434711
0.381619 0.375805 0.368316 0.399011 0.309201 0.342943 0.34123 0.32258 0.340995 0.321239 0.388882 0.397013 0.378506 0.187807 0.363776 0.401591 0.374706 0.41285 0.377913 0.377913 0.400195 0.393234 0.395434 0.396894 0.393359 0.372724 0.379302 0.403359 0.397534 0.377664 0.377792 0.381895 0.379595 0.378594 0.378883 0.387233 0.393206 0.404642 0.380422 1 0.35948 0.303735 0.358635 0.303716 0.34536 0.383231 0.348071 0.366789 0.378485 0.367321 0.36521 0.357644 0.399174 0.374438 0.385066 0.368854 0.371345 0.398885 0.396956 0.393139 0.396868 0.397236 0.373108 0.376876 0.380157 0.387941 0.382866 0.395047 0.38035 0.388594 0.374581 0.401521 0.385681 0.357415 0.368602 0.364385 0.378447 0.367108 0.337555 0.34927 0.351401 0.358113 0.350727 0.402232 0.381343 0.3726 0.350287 0.305369 0.387233 0.393206 0.404642 0.380422 1 0.38339 0.373213 0.386352 0.380272 0.329032 0.383425 0.386953 0.385794 0.363366 0.388821 0.39874 0.393967 0.390957 0.397896 0.406842 0.358921 0.372834 0.377459 0.337551 0.369508 0.316607 0.372022 0.365288 0.357644 0.361523 0.365221 0.380247 0.353673 0.376626 0.379354 0.370068 0.401335 0.404454 0.409408 0.404475 0.405802 0.373625 0.370247 0.372726 0.371078 0.368739 0.364562
0.274146 0.280889 0.279124 0.338774 0.251037 0.254558 0.254102 0.249461 0.253447 0.244644 0.348981 0.361522 0.346372 0.129521 0.260961 0.267247 0.288316 0.261327 0.281527 0.281527 0.361728 0.364055 0.361231 0.361343 0.364316 0.354053 0.355079 0.339153 0.340917 0.358755 0.354407 0.35292 0.346535 0.347438 0.347129 0.254337 0.262052 0.257772 0.261521 0.270429 0.282453 0.235015 0.285798 0.232558 0.27358 0.326178 0.281689 0.35407 0.361467 0.321789 0.315616 0.308618 0.344503 0.293909 0.300329 0.284336 0.284985 0.338319 0.338952 0.333442 0.336984 0.337766 0.311622 0.320556 0.31872 0.320095 0.315639 0.333512 0.326955 0.33691 0.333317 0.339911 0.326318 0.309306 0.301995 0.295899 0.31336 0.305551 0.283232 0.304177 0.313619 0.309833 0.30204 0.337977 0.355615 0.351023 0.259927 0.239404 0.254337 0.262052 0.257772 0.261521 0.270429 1 0.366192 0.351453 0.328145 0.274685 0.324048 0.322681 0.323175 0.275295 0.321787 0.361423 0.365627 0.35853 0.360371 0.361882 0.296557 0.299891 0.303598 0.248786 0.280644 0.290948 0.319722 0.315578 0.308618 0.311712 0.314061 0.356941 0.342755 0.353211 0.362145 0.352676 0.334262 0.341723 0.353417 0.337238 0.350551 0.310936 0.307599 0.304964 0.309067 0.3054 0.27877
0.289944 0.289639 0.292484 0.352621 0.269831 0.269689 0.270521 0.260575 0.269497 0.258552 0.367547 0.382933 0.371708 0.123225 0.261586 0.282517 0.308344 0.27748 0.300333 0.300333 0.377573 0.374074 0.375918 0.372653 0.376204 0.359698 0.371967 0.357843 0.358738 0.362598 0.374629 0.3761 0.373829 0.373457 0.371377 0.271453 0.277894 0.274266 0.280549 0.272456 0.305202 0.245709 0.307733 0.245473 0.288557 0.33554 0.300765 0.364274 0.391614 0.334823 0.324647 0.32439 0.361697 0.308056 0.314841 0.292719 0.296078 0.349504 0.350472 0.348871 0.348611 0.348877 0.333003 0.331447 0.339223 0.334738 0.335215 0.340535 0.351507 0.364542 0.344302 0.359636 0.341673 0.330526 0.311306 0.316851 0.330087 0.323181 0.295988 0.320127 0.321044 0.330148 0.320529 0.349513 0.357028 0.353873 0.271916 0.253442 0.271453 0.277894 0.274266 0.280549 0.272456 0.37628 1 0.369358 0.35423 0.291281 0.340407 0.347596 0.33856 0.291558 0.336332 0.385506 0.386231 0.377959 0.381792 0.386696 0.309293 0.312034 0.326939 0.242995 0.304231 0.312777 0.332269 0.324621 0.32439 0.321365 0.334695 0.358167 0.341249 0.371145 0.369554 0.354233 0.362212 0.36962 0.377021 0.367621 0.377484 0.328905 0.327335 0.327084 0.328394 0.32769 0.291219
0.278732 0.280555 0.279661 0.331809 0.248392 0.256586 0.256017 0.248082 0.256302 0.248993 0.35024 0.357299 0.345374 0.123564 0.257062 0.277956 0.295673 0.276761 0.288825 0.288825 0.344401 0.342701 0.34703 0.341283 0.348415 0.334227 0.34075 0.334063 0.338916 0.337079 0.340196 0.344531 0.339618 0.338105 0.338621 0.270941 0.262448 0.265897 0.265453 0.277682 0.291649 0.236031 0.290117 0.240348 0.280485 0.309114 0.282565 0.350157 0.366548 0.321173 0.316511 0.310149 0.34159 0.288335 0.300315 0.280085 0.286241 0.329719 0.330567 0.32819 0.329497 0.328444 0.31437 0.316104 0.3156 0.318418 0.319476 0.322753 0.336833 0.342383 0.327575 0.342371 0.329578 0.299618 0.30007 0.297061 0.309965 0.290342 0.280089 0.295866 0.306179 0.305034 0.298264 0.333225 0.333477 0.333209 0.264942 0.244381 0.270941 0.262448 0.265897 0.265453 0.277682 0.352904 0.362909 1 0.329576 0.274313 0.319437 0.328446 0.320155 0.287254 0.320149 0.358283 0.357573 0.346 0.352812 0.350333 0.300117 0.295762 0.311244 0.242684 0.284711 0.287858 0.319352 0.316588 0.310149 0.306051 0.317701 0.332991 0.333136 0.34417 0.336516 0.331991 0.328741 0.335806 0.34199 0.338139 0.343064 0.308266 0.306074 0.307691 0.305189 0.302754 0.272188
0.265702 0.252643 0.260615 0.357984 0.240322 0.258528 0.258106 0.244937 0.258306 0.244741 0.345077 0.359538 0.354822 0.106641 0.232923 0.252213 0.290269 0.249588 0.283204 0.283204 0.372997 0.373432 0.376792 0.368645 0.372262 0.343146 0.356942 0.358561 0.329091 0.350009 0.349232 0.354892 0.349969 0.351078 0.35432 0.235856 0.242799 0.241784 0.241577 0.254907 0.284945 0.225757 0.287285 0.225941 0.273303 0.301941 0.293249 0.348658 0.361142 0.323521 0.328647 0.308521 0.33302 0.300241 0.295908 0.281338 0.285993 0.352816 0.357555 0.355852 0.352075 0.355774 0.334328 0.329034 0.339154 0.325667 0.328854 0.344895 0.333313 0.349634 0.320024 0.348753 0.328523 0.295945 0.298425 0.295122 0.309351 0.302415 0.282797 0.288175 0.292092 0.297833 0.294915 0.351424 0.353644 0.34252 0.245536 0.224162 0.235856 0.242799 0.241784 0.241577 0.254907 0.310618 0.323134 0.308522 1 0.288746 0.367541 0.361294 0.360512 0.268127 0.29769 0.372288 0.370876 0.362063 0.371051 0.375747 0.295976 0.285326 0.310144 0.224506 0.273559 0.303929 0.314086 0.328671 0.308521 0.315843 0.326849 0.354941 0.333891 0.354217 0.360272 0.34563 0.35596 0.349193 0.367595 0.348827 0.36155 0.30986 0.30539 0.309313 0.304039 0.303912 0.275068
0.205794 0.202446 0.195735 0.25301 0.194616 0.201512 0.20347 0.19821 0.204106 0.195256 0.239164 0.255507 0.247573 0.0970608 0.186661 0.188578 0.215877 0.186585 0.2107 0.2107 0.265227 0.259714 0.259375 0.260286 0.2591 0.256235 0.257132 0.252787 0.241302 0.257854 0.255489 0.25505 0.251985 0.256179 0.253843 0.176774 0.189823 0.187842 0.189415 0.189189 0.211524 0.193631 0.215104 0.194123 0.207572 0.214376 0.238196 0.245542 0.254696 0.240701 0.230354 0.231868 0.248257 0.227107 0.22565 0.216205 0.215043 0.251418 0.251151 0.251812 0.250069 0.252816 0.244916 0.249507 0.251296 0.240732 0.246215 0.254052 0.241086 0.249379 0.237304 0.244386 0.242383 0.222532 0.22645 0.214614 0.230881 0.2309 0.220737 0.227077 0.230664 0.22189 0.229044 0.251446 0.255372 0.253639 0.19501 0.192728 0.176774 0.189823 0.187842 0.189415 0.189189 0.231052 0.232483 0.223223 0.255049 1 0.256933 0.258195 0.254985 0.214939 0.217443 0.251709 0.250473 0.250744 0.254191 0.255985 0.225884 0.21504 0.226095 0.171487 0.209168 0.203763 0.228688 0.230354 0.231868 0.236668 0.235246 0.254913 0.250977 0.25325 0.255329 0.251735 0.256049 0.249079 0.255203 0.25432 0.255879 0.226425 0.226539 0.225523 0.228684 0.22404 0.206215
0.255071 0.253886 0.25737 0.334368 0.234896 0.247225 0.248466 0.231538 0.249708 0.23107 0.330787 0.341991 0.336835 0.123024 0.23495 0.244589 0.286103 0.243155 0.275006 0.275006 0.35531 0.353418 0.350379 0.350194 0.35307 0.328854 0.33588 0.332797 0.334814 0.341739 0.32732 0.333618 0.329251 0.330661 0.329188 0.234966 0.245358 0.238894 0.241263 0.249492 0.273357 0.22857 0.274388 0.222148 0.261848 0.297048 0.298698 0.319886 0.339128 0.314512 0.304459 0.295176 0.339301 0.288637 0.294718 0.275656 0.275594 0.329897 0.3315 0.330247 0.327813 0.332998 0.318045 0.314075 0.324482 0.315455 0.323014 0.324364 0.316968 0.334079 0.325714 0.3317 0.323173 0.296904 0.291385 0.294013 0.297043 0.298519 0.271458 0.286328 0.29548 0.298767 0.304733 0.331031 0.342045 0.329979 0.238603 0.223573 0.234966 0.245358 0.238894 0.241263 0.249492 0.300822 0.305194 0.291835 0.360676 0.287837 1 0.362814 0.372193 0.261359 0.295469 0.344479 0.345072 0.347557 0.349773 0.351803 0.286789 0.277976 0.295611 0.228412 0.269635 0.286571 0.309069 0.30441 0.295176 0.305974 0.316455 0.341458 0.323962 0.328175 0.336655 0.3294 0.341547 0.329137 0.343212 0.331083 0.340053 0.291472 0.291354 0.295283 0.290718 0.28696 0.265382
0.256533 0.253332 0.258946 0.33874 0.234178 0.254449 0.253267 0.243631 0.253461 0.242844 0.329272 0.340797 0.327311 0.120128 0.233844 0.24399 0.276196 0.2452 0.266101 0.266101 0.358241 0.351654 0.356374 0.352896 0.353232 0.333884 0.34496 0.34052 0.338125 0.333775 0.340037 0.338561 0.337216 0.336343 0.341024 0.23192 0.254125 0.244733 0.248095 0.246962 0.279179 0.223827 0.277823 0.224965 0.267917 0.290306 0.293033 0.331974 0.339934 0.309325 0.304583 0.302692 0.343024 0.288957 0.296762 0.284843 0.281843 0.334953 0.336631 0.332272 0.333181 0.33756 0.323887 0.318818 0.320636 0.318117 0.318402 0.328447 0.324177 0.33596 0.32375 0.338216 0.32395 0.293738 0.290292 0.293298 0.301921 0.306156 0.281536 0.286932 0.293235 0.297342 0.295918 0.337755 0.329649 0.330521 0.241209 0.233052 0.23192 0.254125 0.244733 0.248095 0.246962 0.301681 0.313259 0.299893 0.345811 0.287529 0.353344 1 0.353651 0.26153 0.289812 0.351032 0.355973 0.351871 0.357113 0.361305 0.288507 0.281749 0.304262 0.225518 0.262082 0.284592 0.308516 0.304527 0.302692 0.312743 0.307155 0.329312 0.314015 0.336846 0.332186 0.329549 0.338221 0.33367 0.342669 0.337477 0.340342 0.292543 0.293196 0.29279 0.291849 0.290591 0.273351
0.263319 0.262856 0.26326 0.351572 0.24065 0.25714 0.254973 0.250282 0.256643 0.252076 0.348599 0.359304 0.338813 0.120652 0.236787 0.252389 0.291163 0.254729 0.278586 0.278586 0.368569 0.364586 0.367856 0.370206 0.372243 0.347797 0.346121 0.352858 0.330348 0.346653 0.33866 0.346288 0.338567 0.3394 0.343395 0.243196 0.254275 0.24599 0.2461 0.258841 0.278637 0.230572 0.280342 0.224964 0.275219 0.299232 0.29873 0.339488 0.349573 0.319815 0.317516 0.30479 0.334194 0.300794 0.311767 0.294039 0.294232 0.346888 0.345168 0.346719 0.344845 0.35022 0.328857 0.328224 0.32735 0.328331 0.326614 0.340456 0.326059 0.340198 0.318787 0.333569 0.333169 0.298887 0.296131 0.289139 0.306697 0.297988 0.280869 0.295836 0.301176 0.309693 0.30224 0.34819 0.347779 0.342589 0.247186 0.234615 0.243196 0.254275 0.24599 0.2461 0.258841 0.311533 0.313532 0.29938 0.364933 0.293158 0.382154 0.372527 1 0.267274 0.303603 0.365948 0.359448 0.356215 0.359543 0.36394 0.295102 0.290525 0.306747 0.226573 0.275469 0.283574 0.317084 0.317491 0.30479 0.318689 0.319875 0.345611 0.327062 0.342259 0.343772 0.342535 0.35379 0.346736 0.354217 0.340992 0.351231 0.305478 0.305752 0.311681 0.304777 0.302975 0.277054
0.289439 0.285583 0.273997 0.312809 0.245712 0.301815 0.302885 0.280661 0.305029 0.280441 0.304459 0.326674 0.315332 0.137995 0.253919 0.264144 0.302756 0.263355 0.306391 0.306391 0.324402 0.329106 0.329011 0.331972 0.329927 0.32378 0.333627 0.312337 0.315435 0.325023 0.322124 0.319673 0.315596 0.324022 0.315455 0.263709 0.271885 0.272821 0.25572 0.263352 0.284718 0.251558 0.285173 0.246801 0.278519 0.298686 0.284315 0.318406 0.322421 0.316876 0.302522 0.30708 0.315797 0.320006 0.31202 0.293953 0.289094 0.309264 0.31029 0.309737 0.3128 0.316218 0.308435 0.312926 0.307058 0.316509 0.305079 0.309241 0.308526 0.324406 0.313412 0.325321 0.315554 0.296274 0.298896 0.300262 0.302012 0.310989 0.301184 0.301865 0.307829 0.304871 0.301914 0.310584 0.320475 0.318912 0.27793 0.249853 0.263709 0.271885 0.272821 0.25572 0.263352 0.294246 0.297233 0.296265 0.304963 0.277387 0.302011 0.30481 0.300977 1 0.305304 0.320432 0.32603 0.320381 0.326738 0.3223 0.291571 0.279056 0.28542 0.259037 0.295635 0.25545 0.292605 0.302547 0.30708 0.30737 0.305385 0.322699 0.317229 0.326373 0.326486 0.320073 0.320431 0.320754 0.328045 0.319847 0.328893 0.322517 0.320868 0.314207 0.32133 0.317462 0.273036
0.27605 0.292407 0.292545 0.335499 0.250265 0.270902 0.273481 0.26727 0.273398 0.269243 0.339907 0.358467 0.337035 0.136154 0.266208 0.274496 0.306937 0.26927 0.292853 0.292853 0.353493 0.355916 0.358434 0.354936 0.358461 0.343642 0.346172 0.337944 0.343139 0.352723 0.347238 0.355326 0.345987 0.353268 0.346302 0.266349 0.27075 0.256889 0.269717 0.274715 0.291357 0.236215 0.293914 0.229922 0.283801 0.340659 0.293123 0.340675 0.348614 0.327577 0.322201 0.315135 0.346649 0.305593 0.319483 0.297348 0.301288 0.335088 0.331548 0.334005 0.332948 0.336485 0.32812 0.324002 0.324728 0.329229 0.324401 0.330274 0.334607 0.349548 0.336024 0.339826 0.337764 0.307479 0.310419 0.313774 0.317765 0.310846 0.296983 0.302587 0.306845 0.311503 0.321698 0.337741 0.348123 0.341007 0.273444 0.245426 0.266349 0.27075 0.256889 0.269717 0.274715 0.332146 0.32949 0.323193 0.320997 0.269395 0.321593 0.318081 0.323808 0.292221 1 0.363787 0.364105 0.355851 0.355609 0.361812 0.307249 0.298836 0.307343 0.243434 0.287003 0.280844 0.328942 0.322174 0.315135 0.31582 0.324583 0.35056 0.339792 0.343808 0.343521 0.337911 0.356048 0.340553 0.351662 0.350049 0.34964 0.32415 0.322969 0.320631 0.319126 0.319704 0.288302
0.294925 0.28879 0.29345 0.425972 0.262617 0.281605 0.282751 0.265788 0.277269 0.265009 0.418997 0.460502 0.427124 0.123538 0.259727 0.27872 0.3299 0.284083 0.3161 0.3161 0.51471 0.512507 0.513624 0.512834 0.514177 0.451218 0.452974 0.425917 0.393326 0.44686 0.454815 0.458265 0.439647 0.4478 0.449458 0.267789 0.278883 0.270878 0.269014 0.280344 0.329063 0.245947 0.331037 0.243612 0.314273 0.353386 0.336265 0.445591 0.467221 0.377957 0.368827 0.35149 0.398798 0.335123 0.351176 0.321426 0.325604 0.422325 0.421081 0.423831 0.420463 0.424391 0.390923 0.38892 0.390729 0.386634 0.395374 0.412084 0.410741 0.430827 0.402323 0.442304 0.410225 0.347003 0.343025 0.330683 0.344551 0.348278 0.323521 0.330527 0.364178 0.367422 0.363787 0.419095 0.45074 0.436913 0.269359 0.253879 0.267789 0.278883 0.270878 0.269014 0.280344 0.365716 0.374488 0.363349 0.397767 0.306715 0.372207 0.38401 0.385643 0.30345 0.359215 1 0.605904 0.575681 0.592195 0.587848 0.348139 0.33106 0.362946 0.236825 0.3162 0.36727 0.383999 0.368801 0.35149 0.377677 0.373088 0.453615 0.430093 0.446509 0.454732 0.441434 0.436027 0.462365 0.471487 0.450886 0.477307 0.363703 0.36041 0.363083 0.354749 0.353767 0.297349
0.281263 0.278745 0.279318 0.407313 0.256569 0.272339 0.271325 0.254625 0.269609 0.255542 0.392475 0.442454 0.40577 0.120354 0.25003 0.268329 0.320082 0.26995 0.299592 0.299592 0.48501 0.484718 0.485833 0.481388 0.483353 0.430509 0.43832 0.408378 0.373677 0.426997 0.432887 0.435494 0.421247 0.423436 0.424495 0.252283 0.266049 0.261821 0.254301 0.263622 0.306856 0.232393 0.309007 0.230723 0.292527 0.333833 0.306979 0.427771 0.456985 0.360594 0.351543 0.340813 0.383579 0.330783 0.337521 0.305389 0.307055 0.40075 0.401029 0.399513 0.398062 0.402676 0.36382 0.366239 0.375737 0.362562 0.367411 0.391614 0.392465 0.411713 0.38197 0.422381 0.387657 0.330025 0.321409 0.308425 0.32979 0.328659 0.301067 0.315516 0.345651 0.348596 0.349209 0.402757 0.430929 0.415802 0.250631 0.238822 0.252283 0.266049 0.261821 0.254301 0.263622 0.351433 0.363606 0.343728 0.375877 0.28866 0.357154 0.37169 0.364047 0.2926 0.341497 0.581365 1 0.574112 0.578151 0.549771 0.328404 0.3169 0.343847 0.225283 0.300629 0.348573 0.352664 0.35153 0.340813 0.359969 0.359192 0.432535 0.414622 0.424991 0.428692 0.421417 0.418539 0.440675 0.453361 0.427066 0.455171 0.349496 0.348065 0.345866 0.344478 0.345106 0.285317
