C1905TS003_1 C1905TS003_2 C1905TS003_3 C1905TS044_1 C1905TS066_1 C1905TS067_1 C1905TS067_2 C1905TS067_3 C1905TS067_4 C1905TS067_5 C1905TS073_1 C1905TS073_2 C1905TS073_3 C1905TS073_4 C1905TS073_5 C1905TS087_1 C1905TS087_2 C1905TS102_1 C1905TS102_2 C1905TS103_1 C1905TS103_2 C1905TS123_1 C1905TS123_2 C1905TS123_3 C1905TS123_4 C1905TS123_5 C1905TS131_1 C1905TS131_2 C1905TS131_3 C1905TS131_4 C1905TS131_5 C1905TS152_1 C1905TS152_2 C1905TS152_3 C1905TS152_4 C1905TS152_5 C1905TS156_1 C1905TS156_2 C1905TS156_3 C1905TS156_4 C1905TS156_5 C1905TS158_1 C1905TS158_2 C1905TS158_3 C1905TS158_4 C1905TS158_5 C1905TS182_1 C1905TS182_2 C1905TS182_3 C1905TS182_4 C1905TS182_5 C1905TS196_1 C1905TS200_1 C1905TS210_1 C1905TS210_2 C1905TS210_3 C1905TS210_4 C1905TS210_5 C1905TS211_1 C1905TS211_2 C1905TS211_3 C1905TS211_4 C1905TS211_5 C1905TS213_1 C1905TS213_2 C1905TS213_3 C1905TS213_4 C1905TS213_5 C1905TS215_1 C1905TS215_2 C1905TS215_3 C1905TS215_4 C1905TS215_5 C1905TS228_1 C1905TS230_1 C1905TS230_2 C1905TS230_3 C1905TS230_4 C1905TS230_5 C1905TS240_1 C1905TS240_2 C1905TS240_3 C1905TS240_4 C1905TS240_5 C1905TS247_1 C1905TS247_2 C1905TS247_3 C1905TS247_4 C1905TS247_5 C1905TS258_1 C1905TS258_2 C1905TS258_3 C1905TS258_4 C1905TS258_5 C1905TS273_1 C1905TS273_2 C1905TS273_3 C1905TS273_4 C1905TS273_5 C1905TS278_1 C1905TS278_2 C1905TS278_3 C1905TS278_4 C1905TS278_5 C1905TS299_1 C1905TS299_2 C1905TS299_3 C1905TS299_4 C1905TS299_5 C1905TS301_1 C1905TS309_1 C1905TS309_2 C1905TS309_3 C1905TS309_4 C1905TS309_5 C1905TS346_1 C1905TS347_1 C1905TS359_1 C1905TS369_1 C1905TS369_2 C1905TS369_3 C1905TS369_4 C1905TS369_5 C1905TS389_1 C1905TS389_2 C1905TS389_3 C1905TS389_4 C1905TS389_5 C1905TS401_1 C1905TS404_1 C1905TS404_2 C1905TS404_3 C1905TS404_4 C1905TS404_5 C1905TS405_1 C1905TS405_2 C1905TS405_3 C1905TS405_4 C1905TS405_5 C1905TS413_1 C1905TS413_2 C1905TS413_3 C1905TS413_4 C1905TS413_5 C1905TS414_1 C1905TS414_3 C1905TS414_4 C1905TS414_5 C1905TS438_1 C1905TS438_2 C1905TS438_3 C1905TS438_4 C1905TS438_5
0.228715 0.241091 0.240739 0.270281 0.261068 0.226658 0.226791 0.221734 0.23811 0.232298 0.262985 0.269691 0.271082 0.265112 0.274155 0.298036 0.279256 0.224617 0.292137 0.256101 0.224617 0.250738 0.240323 0.268578 0.233881 0.233881 0.281969 0.279835 0.273851 0.276422 0.284366 0.268543 0.276581 0.28019 0.259884 0.260705 0.276581 0.278785 0.274852 0.286166 0.272979 0.220098 0.16815 0.165994 0.163756 0.16646 0.2703 0.198917 0.271862 0.195232 0.267646 0.292137 1 0.271834 0.267393 0.278282 0.270355 0.277336 0.274055 0.242484 0.262994 0.26709 0.272907 0.288151 0.290599 0.290635 0.286937 0.289633 0.272543 0.268896 0.269991 0.266621 0.273825 0.260658 0.261434 0.261852 0.259102 0.230358 0.252525 0.267472 0.25523 0.252127 0.260217 0.26759 0.285041 0.272083 0.266203 0.278839 0.272866 0.261035 0.255485 0.260111 0.264499 0.264143 0.275474 0.266036 0.261705 0.222536 0.213916 0.220098 0.16815 0.165994 0.163756 0.16646 0.283353 0.279383 0.288123 0.289478 0.277288 0.270281 0.292662 0.291727 0.299443 0.287611 0.289646 0.0915989 0.237761 0.283118 0.291418 0.292943 0.280884 0.282723 0.268399 0.276768 0.251128 0.268612 0.264462 0.259396 0.181275 0.261042 0.265292 0.263 0.264111 0.261909 0.270471 0.2826 0.284388 0.277336 0.270125 0.284982 0.276613 0.283752 0.276223 0.278092 0.282305 0.274932 0.277851 0.281855 0.290919 0.293284 0.294005 0.290524 0.293055
0.251575 0.241565 0.241361 0.339601 0.266717 0.24492 0.244846 0.236368 0.238523 0.232578 0.274148 0.30348 0.283854 0.29284 0.28574 0.345061 0.34284 0.221021 0.337651 0.261677 0.221021 0.279243 0.254825 0.285519 0.241457 0.241457 0.332764 0.334 0.325306 0.329458 0.329679 0.336129 0.331572 0.311597 0.291393 0.275227 0.314662 0.32009 0.316565 0.324838 0.317879 0.209245 0.124588 0.12403 0.115416 0.115195 0.278918 0.173159 0.280757 0.173799 0.257087 0.337651 0.240999 1 0.377201 0.367787 0.335167 0.314466 0.309724 0.260142 0.282719 0.269195 0.289141 0.345688 0.347406 0.350966 0.351286 0.351023 0.330693 0.334073 0.327674 0.33903 0.337885 0.327859 0.28083 0.272961 0.275239 0.253567 0.274384 0.289161 0.282375 0.286722 0.286396 0.28082 0.293264 0.289716 0.31497 0.31085 0.307035 0.265802 0.270464 0.267268 0.295093 0.274257 0.309738 0.284117 0.280989 0.234566 0.186826 0.209245 0.124588 0.12403 0.115416 0.115195 0.330033 0.336941 0.340711 0.330706 0.33892 0.339601 0.283108 0.285578 0.294006 0.298177 0.294325 0.0821447 0.249268 0.319298 0.348836 0.353031 0.337246 0.350548 0.322429 0.280294 0.24811 0.280058 0.278477 0.292239 0.245738 0.270482 0.271178 0.270784 0.268685 0.273856 0.335148 0.325036 0.346312 0.314466 0.329982 0.353205 0.332968 0.356718 0.336685 0.342452 0.330166 0.333095 0.328931 0.31765 0.331822 0.323954 0.329079 0.327898 0.330213
0.24668 0.244183 0.24938 0.35327 0.270707 0.249172 0.252528 0.246931 0.245592 0.2417 0.286381 0.3082 0.302507 0.291111 0.287348 0.352214 0.349626 0.223041 0.368362 0.262725 0.223041 0.291858 0.259621 0.292153 0.263268 0.263268 0.356736 0.35534 0.354581 0.35393 0.353239 0.343006 0.337438 0.326218 0.31337 0.299454 0.337097 0.337718 0.332785 0.348098 0.335574 0.205938 0.132737 0.133597 0.127929 0.129378 0.271448 0.183646 0.271078 0.183627 0.265627 0.368362 0.243521 0.384213 1 0.381114 0.336443 0.335816 0.318606 0.266415 0.30346 0.29584 0.307019 0.340058 0.345406 0.349188 0.348193 0.35105 0.34322 0.351649 0.341038 0.338671 0.363075 0.340076 0.280347 0.282277 0.269049 0.267771 0.266641 0.297463 0.275353 0.280991 0.288329 0.29175 0.316594 0.3112 0.302852 0.32169 0.308137 0.260277 0.275758 0.272257 0.289618 0.281537 0.314522 0.298837 0.299378 0.232081 0.20571 0.205938 0.132737 0.133597 0.127929 0.129378 0.329805 0.340488 0.342759 0.331653 0.339818 0.35327 0.307016 0.287774 0.291837 0.311737 0.314883 0.0940555 0.248147 0.327571 0.369269 0.367131 0.346672 0.36377 0.338527 0.300884 0.259015 0.273309 0.266895 0.308841 0.263951 0.273458 0.274011 0.274394 0.275788 0.273086 0.336396 0.336273 0.343167 0.335822 0.328964 0.346286 0.335459 0.371633 0.335299 0.34241 0.350791 0.364461 0.342483 0.340208 0.348443 0.344296 0.34879 0.346018 0.348211
0.284765 0.286935 0.304073 0.418894 0.314856 0.290426 0.294728 0.292346 0.286777 0.285398 0.323981 0.331576 0.346249 0.327312 0.323793 0.440296 0.443268 0.242119 0.447284 0.305856 0.242119 0.310009 0.290748 0.335227 0.284162 0.284162 0.421368 0.421763 0.417902 0.411476 0.415833 0.397266 0.400225 0.387228 0.347677 0.312434 0.389695 0.385952 0.384603 0.393612 0.384281 0.228821 0.133058 0.134704 0.130474 0.12962 0.308598 0.174333 0.314166 0.185719 0.308491 0.447284 0.28373 0.410252 0.418963 1 0.372436 0.382079 0.357144 0.29541 0.318487 0.310734 0.321532 0.417855 0.41744 0.417825 0.422469 0.426303 0.37735 0.409872 0.390533 0.386356 0.401303 0.411665 0.311749 0.312235 0.321948 0.30527 0.300555 0.332823 0.309313 0.340216 0.338021 0.335622 0.370905 0.378066 0.364075 0.37726 0.352173 0.308896 0.327016 0.31179 0.342323 0.332246 0.353673 0.319571 0.311304 0.270376 0.220787 0.228821 0.133058 0.134704 0.130474 0.12962 0.42232 0.403459 0.421216 0.411394 0.41518 0.418894 0.336019 0.308274 0.323305 0.360484 0.340374 0.0934401 0.292409 0.416777 0.447634 0.44741 0.427522 0.436028 0.409481 0.335064 0.280059 0.312666 0.325128 0.349712 0.293719 0.306074 0.30527 0.303269 0.302339 0.30216 0.372453 0.385271 0.374334 0.382086 0.367331 0.422848 0.409434 0.424084 0.399352 0.396169 0.377496 0.407112 0.392914 0.373011 0.409255 0.404506 0.407519 0.406935 0.415627
0.249646 0.226931 0.258466 0.316973 0.278511 0.228275 0.232281 0.227657 0.234825 0.224257 0.272924 0.271583 0.276321 0.280049 0.270009 0.332005 0.328676 0.212828 0.327665 0.251442 0.212828 0.254668 0.2568 0.27229 0.250324 0.250324 0.333618 0.325684 0.332106 0.332524 0.326042 0.33856 0.332746 0.317891 0.279369 0.286895 0.309818 0.315972 0.312467 0.314922 0.31297 0.205797 0.13339 0.13321 0.123203 0.124457 0.276841 0.173135 0.276316 0.165829 0.261481 0.327665 0.241773 0.338175 0.323108 0.335783 1 0.361518 0.30544 0.243482 0.296925 0.287264 0.284104 0.329325 0.330897 0.33098 0.331804 0.331327 0.325145 0.336675 0.302751 0.312651 0.317439 0.312331 0.275582 0.278935 0.279691 0.260028 0.260739 0.289165 0.262504 0.278874 0.26396 0.281441 0.316719 0.309941 0.306663 0.308552 0.303208 0.269005 0.270962 0.275502 0.275504 0.268899 0.30273 0.289996 0.293634 0.230168 0.200075 0.205797 0.13339 0.13321 0.123203 0.124457 0.317191 0.308933 0.315877 0.314547 0.306933 0.316973 0.297886 0.281866 0.297303 0.302114 0.29346 0.0809259 0.250458 0.317206 0.334905 0.335389 0.326762 0.341165 0.317302 0.286801 0.254073 0.262032 0.25665 0.281191 0.239423 0.275389 0.269977 0.268512 0.271335 0.2757 0.999451 0.402068 0.389561 0.361518 0.820309 0.330298 0.317269 0.340887 0.330295 0.344763 0.330726 0.33489 0.336871 0.316255 0.324259 0.321635 0.320285 0.321806 0.319396
0.26386 0.260762 0.276823 0.385201 0.297146 0.251045 0.252377 0.236892 0.240632 0.248428 0.30098 0.307855 0.304802 0.308177 0.282036 0.390462 0.38013 0.234408 0.374192 0.285548 0.234408 0.287667 0.280683 0.296668 0.281449 0.281449 0.36697 0.360815 0.36844 0.359886 0.35435 0.380424 0.369373 0.363048 0.330336 0.309113 0.340513 0.330453 0.336171 0.350519 0.339514 0.230068 0.149553 0.15494 0.143858 0.144153 0.310247 0.185537 0.312373 0.19907 0.295595 0.374192 0.275619 0.348175 0.356212 0.382663 0.403973 1 0.328162 0.267381 0.317752 0.313436 0.317674 0.392856 0.394192 0.392543 0.395845 0.397215 0.353623 0.354549 0.337021 0.362631 0.358913 0.375953 0.306195 0.326257 0.289957 0.275401 0.291955 0.327435 0.298515 0.31491 0.312896 0.305193 0.339616 0.334066 0.351694 0.350015 0.339416 0.305149 0.291615 0.294035 0.310181 0.303152 0.321997 0.32102 0.315311 0.243892 0.216265 0.230068 0.149553 0.15494 0.143858 0.144153 0.371104 0.36605 0.376537 0.362953 0.362059 0.385201 0.317712 0.295926 0.329066 0.341428 0.333882 0.0980785 0.264919 0.341494 0.380148 0.378914 0.366284 0.381695 0.349197 0.314625 0.288457 0.300221 0.311966 0.32495 0.265776 0.306185 0.307122 0.30711 0.304468 0.303688 0.404011 0.494757 0.438207 0.999993 0.406068 0.39185 0.366034 0.387523 0.365619 0.379661 0.375962 0.359641 0.359974 0.349383 0.374617 0.369578 0.3719 0.366865 0.373895
0.243635 0.246978 0.254204 0.328852 0.265283 0.236836 0.239366 0.246895 0.240661 0.236969 0.274115 0.298379 0.302599 0.286466 0.291372 0.33986 0.325347 0.216401 0.336264 0.268864 0.216401 0.286985 0.267326 0.284522 0.258804 0.258804 0.345159 0.33624 0.341159 0.333686 0.335234 0.340147 0.337277 0.313547 0.299641 0.275792 0.341613 0.326684 0.328946 0.336364 0.331117 0.222234 0.141133 0.141158 0.135308 0.135508 0.271388 0.186004 0.272983 0.184132 0.263887 0.336264 0.256249 0.320738 0.316811 0.334074 0.311072 0.309082 1 0.255826 0.283416 0.280492 0.275562 0.333887 0.331742 0.330542 0.330004 0.332467 0.322192 0.326655 0.315267 0.303289 0.309743 0.324088 0.276098 0.283335 0.290365 0.268198 0.293401 0.286752 0.274851 0.285193 0.290766 0.292552 0.311985 0.291369 0.304369 0.302426 0.304266 0.285846 0.291849 0.286926 0.30641 0.294367 0.880168 0.27769 0.280731 0.235949 0.204329 0.222234 0.141133 0.141158 0.135308 0.135508 0.322981 0.320948 0.31545 0.318931 0.311948 0.328852 0.298767 0.27822 0.295255 0.286579 0.301849 0.0904993 0.248484 0.313296 0.343798 0.343445 0.343087 0.346876 0.334827 0.291725 0.248814 0.275459 0.270942 0.30009 0.243834 0.275351 0.278767 0.27436 0.276709 0.276284 0.311032 0.305195 0.301383 0.309088 0.304654 0.332288 0.328811 0.333304 0.338503 0.337348 0.327988 0.331648 0.325183 0.323959 0.321663 0.322936 0.325874 0.320442 0.325583
0.274133 0.293226 0.273512 0.312716 0.305403 0.33103 0.335343 0.319705 0.325294 0.326844 0.317617 0.300592 0.293289 0.296607 0.300118 0.315122 0.314208 0.266358 0.299206 0.310573 0.266358 0.307448 0.289951 0.330682 0.283218 0.283218 0.320002 0.328801 0.311947 0.310704 0.32507 0.301008 0.310564 0.307355 0.29012 0.295602 0.308691 0.314459 0.315342 0.314298 0.307012 0.218305 0.151211 0.151263 0.144156 0.145427 0.295286 0.207003 0.29006 0.203914 0.27928 0.299206 0.253908 0.31986 0.315295 0.31905 0.298177 0.291721 0.301824 1 0.302757 0.301839 0.293608 0.308149 0.310549 0.306896 0.306802 0.315199 0.303967 0.315009 0.290238 0.309668 0.294339 0.305623 0.283356 0.280908 0.285348 0.284232 0.297621 0.276756 0.284243 0.277095 0.290415 0.287784 0.307899 0.297575 0.312742 0.299926 0.309916 0.310249 0.32576 0.316635 0.322247 0.327311 0.298409 0.29961 0.301244 0.280871 0.233109 0.218305 0.151211 0.151263 0.144156 0.145427 0.304122 0.301184 0.307711 0.296746 0.31315 0.312716 0.303943 0.262386 0.289565 0.295189 0.296862 0.0896918 0.304723 0.312613 0.310382 0.319935 0.308842 0.316672 0.311715 0.30807 0.260194 0.273833 0.285206 0.290765 0.225939 0.308126 0.306443 0.308997 0.306757 0.3134 0.29802 0.289664 0.303188 0.291715 0.295094 0.305604 0.300553 0.308083 0.310133 0.303549 0.307066 0.319374 0.327209 0.308046 0.311053 0.307591 0.318295 0.313163 0.315716
0.238728 0.231851 0.227465 0.27256 0.238491 0.243854 0.248747 0.233567 0.237321 0.239131 0.252429 0.265757 0.244224 0.250676 0.252788 0.285628 0.272418 0.203695 0.27514 0.252559 0.203695 0.252278 0.229844 0.268462 0.24086 0.24086 0.288366 0.28287 0.283204 0.288848 0.283727 0.264254 0.265346 0.266224 0.255752 0.78029 0.265429 0.261159 0.254699 0.266709 0.262442 0.191576 0.135745 0.135297 0.130699 0.133232 0.24933 0.166368 0.246388 0.164908 0.239762 0.27514 0.234127 0.271447 0.283585 0.276994 0.291233 0.279821 0.265869 0.244761 1 0.631132 0.607287 0.268454 0.276665 0.274772 0.272388 0.273367 0.270245 0.269933 0.265855 0.28263 0.26214 0.265297 0.253303 0.257497 0.261901 0.240726 0.255876 0.249428 0.257663 0.25734 0.252005 0.255114 0.271323 0.265991 0.262453 0.264678 0.27445 0.285701 0.2773 0.252938 0.264157 0.268591 0.264337 0.716079 0.872691 0.226705 0.186255 0.191576 0.135745 0.135297 0.130699 0.133232 0.264141 0.26544 0.270257 0.270328 0.276294 0.27256 0.265146 0.248921 0.253184 0.26883 0.25885 0.0910571 0.250203 0.267602 0.26848 0.276367 0.273282 0.2673 0.279162 0.256419 0.224474 0.240976 0.245985 0.255196 0.1861 0.257005 0.255895 0.250822 0.253726 0.255911 0.291348 0.268972 0.288504 0.279827 0.290428 0.269068 0.273179 0.270841 0.2691 0.267766 0.272488 0.289242 0.26669 0.274683 0.264565 0.269218 0.268546 0.268924 0.270229
0.233159 0.225701 0.229474 0.265953 0.238312 0.23223 0.234138 0.229312 0.226426 0.23694 0.251579 0.258836 0.245923 0.255396 0.244342 0.27912 0.272736 0.205273 0.274444 0.246994 0.205273 0.25393 0.236272 0.261489 0.238083 0.238083 0.286626 0.283458 0.280107 0.286389 0.279568 0.26157 0.267523 0.263897 0.258947 0.602892 0.267516 0.265341 0.254489 0.265579 0.260753 0.196437 0.136621 0.135777 0.136798 0.137454 0.252979 0.167118 0.254577 0.17502 0.245542 0.274444 0.231363 0.259896 0.277174 0.274589 0.289366 0.279387 0.269818 0.245866 0.62646 1 0.587237 0.269028 0.279729 0.280615 0.27037 0.27406 0.25792 0.26812 0.252773 0.27078 0.257093 0.252847 0.252501 0.248332 0.258208 0.234848 0.247339 0.249122 0.24682 0.248565 0.247146 0.242933 0.268455 0.263986 0.258741 0.258713 0.272072 0.288254 0.272964 0.2489 0.266695 0.265279 0.267056 0.614228 0.6196 0.219884 0.193742 0.196437 0.136621 0.135777 0.136798 0.137454 0.273048 0.25858 0.268269 0.268195 0.270228 0.265953 0.264319 0.247007 0.247637 0.254537 0.250826 0.0951828 0.239605 0.263889 0.270679 0.275444 0.26873 0.265365 0.272196 0.253722 0.223642 0.235242 0.24321 0.261166 0.188098 0.257003 0.257183 0.253495 0.256855 0.259407 0.289358 0.266317 0.284062 0.279394 0.28986 0.272209 0.268407 0.272282 0.270263 0.260056 0.272155 0.279584 0.269477 0.269714 0.267781 0.27345 0.270175 0.264117 0.273621
0.235127 0.234856 0.216018 0.274876 0.234527 0.235543 0.240333 0.230673 0.226108 0.226228 0.259359 0.258985 0.24102 0.243942 0.249552 0.292838 0.279468 0.2095 0.279564 0.251112 0.2095 0.25487 0.230724 0.262139 0.238032 0.238032 0.289685 0.283781 0.284082 0.288752 0.282295 0.259882 0.269319 0.257465 0.249671 0.592756 0.268639 0.266816 0.257224 0.269203 0.259498 0.188862 0.12773 0.127317 0.125524 0.126192 0.250766 0.165086 0.249437 0.161524 0.240793 0.279564 0.235888 0.276088 0.284168 0.28147 0.283012 0.282575 0.264936 0.242124 0.609706 0.591317 1 0.269222 0.276307 0.275695 0.273568 0.278294 0.269331 0.277092 0.258973 0.280373 0.269188 0.262098 0.248963 0.257158 0.248288 0.235789 0.24906 0.252172 0.246093 0.243668 0.248075 0.248997 0.269357 0.260607 0.258348 0.248054 0.265185 0.281847 0.271122 0.252132 0.267416 0.270054 0.261675 0.715181 0.600506 0.214072 0.184358 0.188862 0.12773 0.127317 0.125524 0.126192 0.272964 0.265393 0.277131 0.274073 0.284408 0.274876 0.2657 0.25225 0.252943 0.271574 0.254749 0.0978119 0.244327 0.262532 0.272825 0.277887 0.270949 0.276481 0.273269 0.258921 0.222663 0.242273 0.2443 0.251283 0.196551 0.248883 0.247914 0.246616 0.248155 0.250955 0.283091 0.273512 0.289124 0.282575 0.280959 0.270633 0.27756 0.267683 0.277433 0.263183 0.26927 0.288022 0.272369 0.273665 0.263434 0.268185 0.261959 0.262518 0.26659
0.266042 0.268566 0.275069 0.381712 0.282286 0.268174 0.269197 0.263541 0.26491 0.263541 0.307375 0.322298 0.324883 0.310186 0.311535 0.391826 0.384058 0.23904 0.374328 0.297074 0.23904 0.292582 0.279429 0.307171 0.282046 0.282046 0.379967 0.376641 0.387051 0.381669 0.375772 0.428184 0.423351 0.36631 0.325916 0.285159 0.360338 0.363786 0.35995 0.363621 0.36248 0.233476 0.139176 0.140897 0.134101 0.134958 0.304269 0.193029 0.302297 0.20562 0.287525 0.374328 0.274513 0.367383 0.354207 0.397232 0.355063 0.369797 0.342026 0.279895 0.291772 0.293823 0.296895 1 0.778449 0.789857 0.787534 0.783341 0.355017 0.379322 0.354664 0.360815 0.369366 0.370908 0.29903 0.310464 0.300382 0.291007 0.301591 0.314897 0.312396 0.308471 0.30645 0.317205 0.348057 0.352083 0.345877 0.361171 0.343746 0.299927 0.30969 0.301639 0.328248 0.304655 0.337189 0.298266 0.287901 0.254444 0.220836 0.233476 0.139176 0.140897 0.134101 0.134958 0.375434 0.364209 0.366542 0.36917 0.363454 0.381712 0.326874 0.30197 0.313696 0.322658 0.31963 0.0970474 0.266581 0.337554 0.388119 0.383924 0.368513 0.37483 0.36256 0.316311 0.271103 0.299878 0.305053 0.324185 0.262858 0.30339 0.302395 0.300747 0.299705 0.303907 0.3551 0.377398 0.340039 0.369797 0.345388 0.742427 0.424944 0.447093 0.414766 0.437473 0.379766 0.376007 0.371245 0.365343 0.3999 0.397827 0.399499 0.399003 0.397584
0.258857 0.264779 0.26808 0.378173 0.29112 0.267221 0.267693 0.263173 0.266026 0.263236 0.307015 0.32111 0.319343 0.314933 0.31441 0.390849 0.382131 0.229793 0.371581 0.294731 0.229793 0.294716 0.271062 0.310347 0.2711 0.2711 0.379411 0.371735 0.379025 0.373105 0.370537 0.423427 0.42006 0.362786 0.320876 0.289029 0.359225 0.366631 0.360529 0.367717 0.361473 0.235544 0.133031 0.133048 0.128977 0.1299 0.304398 0.187393 0.301315 0.199208 0.289557 0.371581 0.270862 0.357671 0.354015 0.389439 0.353339 0.366526 0.33237 0.273619 0.295499 0.296718 0.300331 0.775302 1 0.813154 0.789817 0.816156 0.346432 0.382088 0.352786 0.357531 0.366593 0.36858 0.298713 0.307929 0.292925 0.278416 0.295829 0.310005 0.315593 0.303091 0.308962 0.313957 0.352893 0.351514 0.34537 0.356489 0.344577 0.296596 0.304476 0.296714 0.319671 0.304785 0.329967 0.300548 0.290884 0.254826 0.209814 0.235544 0.133031 0.133048 0.128977 0.1299 0.375859 0.358477 0.370484 0.364271 0.362423 0.378173 0.328027 0.309865 0.311352 0.321976 0.322218 0.099117 0.262964 0.339216 0.381548 0.38087 0.362012 0.370695 0.359951 0.313564 0.269827 0.296557 0.295836 0.318148 0.264737 0.300643 0.300243 0.299918 0.298005 0.299916 0.353442 0.378263 0.333328 0.366527 0.347958 0.737832 0.428169 0.452075 0.417733 0.434087 0.373584 0.376617 0.367732 0.369837 0.399851 0.40214 0.401656 0.400298 0.400986
0.258629 0.256649 0.270768 0.380082 0.280827 0.265132 0.265829 0.259686 0.262749 0.258908 0.305088 0.32563 0.329701 0.30983 0.311252 0.391076 0.381842 0.229244 0.371658 0.293158 0.229244 0.291799 0.267604 0.310392 0.27372 0.27372 0.376173 0.368699 0.377217 0.374021 0.368688 0.42259 0.418226 0.360161 0.327119 0.285103 0.357092 0.360143 0.351891 0.361512 0.354881 0.231274 0.136755 0.139208 0.129223 0.129218 0.300965 0.183446 0.296358 0.2025 0.289953 0.371658 0.274328 0.36067 0.356167 0.389192 0.34982 0.368255 0.329861 0.268525 0.295028 0.297402 0.300226 0.783615 0.811157 1 0.794573 0.820277 0.34861 0.374139 0.35642 0.357514 0.363771 0.371541 0.304434 0.310454 0.294154 0.281634 0.298257 0.316576 0.31457 0.3012 0.307331 0.313491 0.345301 0.351059 0.347142 0.356145 0.343904 0.294315 0.299037 0.288959 0.324434 0.303134 0.329803 0.298838 0.291233 0.250627 0.213192 0.231274 0.136755 0.139208 0.129223 0.129218 0.374115 0.359011 0.367746 0.36241 0.357599 0.380082 0.32791 0.305407 0.316666 0.321075 0.320658 0.0955038 0.26128 0.34006 0.386757 0.383757 0.369807 0.371022 0.360937 0.308769 0.266355 0.29853 0.300731 0.324437 0.260516 0.294968 0.297907 0.300704 0.295419 0.297371 0.349856 0.371571 0.337936 0.368255 0.344112 0.732614 0.428258 0.445964 0.410889 0.435466 0.365396 0.372463 0.363601 0.365443 0.394705 0.393368 0.392595 0.393124 0.389587
0.263411 0.270357 0.268863 0.38694 0.283956 0.268449 0.269471 0.263362 0.268342 0.263397 0.314205 0.326713 0.329013 0.308671 0.314024 0.390423 0.381101 0.234092 0.376664 0.298036 0.234092 0.290529 0.269577 0.308242 0.278211 0.278211 0.378677 0.369968 0.383152 0.376211 0.369997 0.429225 0.421054 0.362088 0.327261 0.288549 0.360347 0.361427 0.354347 0.361211 0.356221 0.226401 0.138167 0.139143 0.129746 0.131099 0.307164 0.18904 0.30283 0.203864 0.29242 0.376664 0.270963 0.369452 0.365184 0.39511 0.352014 0.373903 0.333423 0.276812 0.295329 0.294118 0.298996 0.781683 0.789625 0.800211 1 0.792815 0.352884 0.379478 0.351839 0.361798 0.364374 0.377703 0.3028 0.311273 0.295383 0.28702 0.303182 0.31796 0.313417 0.312364 0.311496 0.318251 0.350965 0.353404 0.349462 0.35464 0.344819 0.29259 0.304575 0.296108 0.323079 0.306613 0.33287 0.297518 0.292863 0.256321 0.216058 0.226401 0.138167 0.139143 0.129746 0.131099 0.377414 0.360469 0.367769 0.367668 0.361692 0.38694 0.327014 0.303091 0.316005 0.322332 0.317649 0.0991836 0.263026 0.344643 0.389547 0.381796 0.367216 0.378489 0.364277 0.317466 0.276869 0.301869 0.299264 0.325795 0.262452 0.298839 0.300283 0.301334 0.297701 0.30009 0.351995 0.37572 0.33784 0.373903 0.343588 0.739274 0.428367 0.459199 0.420664 0.439184 0.36877 0.37096 0.364615 0.363787 0.403531 0.401866 0.403184 0.40466 0.402256
0.268367 0.26863 0.278561 0.388416 0.289251 0.269421 0.271686 0.267227 0.26854 0.266053 0.313649 0.33398 0.331267 0.320259 0.320486 0.395351 0.39346 0.23401 0.382295 0.302192 0.23401 0.302413 0.276309 0.3169 0.279668 0.279668 0.385861 0.378149 0.389746 0.381704 0.377089 0.434104 0.427419 0.367445 0.331032 0.291685 0.360391 0.365182 0.361953 0.366224 0.356573 0.236998 0.140202 0.140904 0.133532 0.134126 0.310044 0.189855 0.306554 0.203945 0.291923 0.382295 0.280899 0.367856 0.364778 0.402119 0.354752 0.375965 0.340838 0.282569 0.29591 0.3013 0.306904 0.783061 0.819981 0.825282 0.79493 1 0.356083 0.381274 0.356445 0.364106 0.370288 0.375039 0.303324 0.318827 0.303423 0.287957 0.305081 0.312993 0.320681 0.307405 0.309402 0.31976 0.353571 0.356049 0.353185 0.360069 0.348321 0.30135 0.308045 0.29807 0.333376 0.307493 0.339622 0.303711 0.293622 0.260029 0.215629 0.236998 0.140202 0.140904 0.133532 0.134126 0.382688 0.365747 0.375632 0.371426 0.368225 0.388416 0.335493 0.310636 0.31734 0.322993 0.329521 0.101712 0.265042 0.34602 0.392259 0.388727 0.371314 0.38033 0.369455 0.319873 0.275045 0.306362 0.306858 0.329474 0.266625 0.303801 0.306859 0.307663 0.303036 0.306721 0.354733 0.383669 0.340599 0.375965 0.352692 0.746627 0.431462 0.454078 0.423934 0.44478 0.375322 0.381717 0.372313 0.374944 0.403262 0.404031 0.405019 0.400954 0.402553
